https://38.media.tumblr.com/76a45dd27cbeef7302d50bf125425caf/tumblr_nphd1aPqLW1sr4eaio1_500.gif	seven korean men is dancing hip hop in sync in a dance studio
https://38.media.tumblr.com/770e93609ebf059fba47693a70221747/tumblr_nqphwc3BZW1uzvps5o1_250.gif	a man is laughing, he puts his head on his arm
https://38.media.tumblr.com/77b64ce809cfd795d70643a67fcabd4f/tumblr_nmzge9qqMC1ut6rufo1_500.gif	a journalist is punching the air and smiling.
https://38.media.tumblr.com/76df954e67a284dad20704d6721077f8/tumblr_nntb7w5lAc1rrugpso1_500.gif	a man and woman are kissing in the street.
https://38.media.tumblr.com/768f7310e8a7ec0694874170c159f682/tumblr_n13klfzVaY1t0zpcio1_400.gif	someone gives a young man a bite of food while two other people look on.
https://38.media.tumblr.com/77911b2f0cd60430e12bc78c75d44a97/tumblr_nob8g6j9c01t7s4syo1_500.gif	multiple hand is crawling outside the tempered glass
https://38.media.tumblr.com/77304933d450469f672fd5260467ac5d/tumblr_nqahd9DYE31sxkxyeo1_500.gif	a young man are smiling and then putting on his sunglasses.
https://38.media.tumblr.com/77520268e262a2aede99914c40dd2ace/tumblr_mq3tauW4mP1sxnchjo1_400.gif	a motorbike is racing along between lanes of traffic in a tunnel.
https://38.media.tumblr.com/9dfa1129a2f5570ca66db9ecb899fa3a/tumblr_nq9hl4FrDF1uy67ato1_250.gif	a young boy puts his arms around two young girls while smiling.
https://38.media.tumblr.com/9d24d1971c026c36f659bb2bfeed2815/tumblr_ne4ewbpyGl1t4clzno1_500.gif	a man turning while is smoking a cigarette.
https://38.media.tumblr.com/9d94b9163c22656258269d3db044e846/tumblr_npwjm3MxaD1uwzt8co1_500.gif	a man keeps looking down as if he is thinking.
https://38.media.tumblr.com/9c622adb0761b335b6dbb75f70b16a69/tumblr_npe6n9703K1t3xfaso1_250.gif	a man has his arm around a woman while they lay trying to sleep.
https://38.media.tumblr.com/9de2be73fb5b767092b5738fda438ed0/tumblr_noctf0galn1rqr3rbo1_500.gif	a woman wearing black and white is dancing.
https://38.media.tumblr.com/9d1b882d1ac6d85c015d57939fa7e74c/tumblr_npdeeniOGl1s06j30o1_400.gif	a red bull sponsored car drives through a mud puddle.
https://38.media.tumblr.com/9d6474ee39ec93e7f296353b4a44bb2c/tumblr_np2h7aatVg1rio3q8o1_500.gif	a ballet dancer dressed in white turns then lowers herself to the ground.
https://38.media.tumblr.com/9bf86a53a0ba998d1d6387fcfda24f37/tumblr_nnhmm5dXvT1tbt5dxo1_400.gif	an otter dunks a ball into a red hoop
https://38.media.tumblr.com/9cd20c356d865a2ebae4a0bd4044a50f/tumblr_no1jlzYbVs1uv6e61o1_400.gif	a man has long hair and paint on his face singing.
https://38.media.tumblr.com/9d2ce3320f4a6b4a4b5350e649717343/tumblr_mke0zec1ti1qe4y6so1_r1_500.gif	a woman conjures a cloud of black smoke from her hand.
https://38.media.tumblr.com/9dade3d2bcf8040ac63a7e26ac93abad/tumblr_npovk5ReUx1uw46h6o1_540.gif	two young men are pictured, while two other people's faces are hidden.
https://38.media.tumblr.com/9d31eb3efb7844a94cd1bf23f05a4deb/tumblr_nqb2fsjAuD1soa3ybo1_500.gif	a woman is moving her hand and mouth
https://38.media.tumblr.com/9cf27c481d5bbf50e46aebd40e0a4370/tumblr_npo17reRY11r9kkryo1_400.gif	a blonde hair girl is impersonating and singing
https://38.media.tumblr.com/9be25edb2fec737486c8bd0837148344/tumblr_np9owwhgB31ux1dmgo1_500.gif	someone in a bed disintegrates into dust.
https://38.media.tumblr.com/87a221d437b2ebb8c3d3a9681b1041b2/tumblr_nqs0s57yeG1s1rytdo1_1280.gif	a young man are running over an empty road near a forest.
https://38.media.tumblr.com/862b1c70d1c28e086048b6c0843b35fa/tumblr_no7fkl92It1rb231mo1_500.gif	two girls rock back and forth while holding hands.
https://38.media.tumblr.com/8758a77f0fb31e06beb6de9e55629e00/tumblr_no5ywtPy2R1sjfdr4o1_500.gif	a child on a table are doing a dance.
https://38.media.tumblr.com/86cdcb388845499073c6e770fd339e1e/tumblr_npg0605sSe1snhx0ko1_500.gif	a woman appears upset and sticks out her tongue before putting her hand against her forehead.
https://38.media.tumblr.com/870477c4191bcabed86b79a66ea95c24/tumblr_nfgwlgqcGU1soovfeo1_400.gif	two friends are having a snowball fight in the snow.
https://38.media.tumblr.com/86158664354e60092aceaef44a081c83/tumblr_nozyziY4fu1sj6vq9o1_250.gif	Michael Jackson is turning around for his audience.
https://38.media.tumblr.com/867577f254ce3a36e27af68e1c1af763/tumblr_nnqs4fgbtX1rjg1ppo1_500.gif	a guy are breaking a lamp with his baseball bat.
https://38.media.tumblr.com/86a28c4166a0b5a7b072f30ed0ec8f4a/tumblr_npcto9llWY1un7teyo1_500.gif	a man is crying, he has a ring on his ring finger
https://38.media.tumblr.com/87b22c3d749006e39d2196dbe568c4f0/tumblr_mzf9jfeVu61rqqvu8o1_500.gif	two women in buns are figure skating.
https://38.media.tumblr.com/8716279ebeacd667aad9f9eb4f138073/tumblr_npr6y2GI5y1uv0y2ro1_250.gif	a cat sits on the end of a couch and plays with a toy.
https://38.media.tumblr.com/866dcabb2ba98a3e2b84147a3bcc25f7/tumblr_nobbiynkpj1uvarnbo1_400.gif	four young men sing from four separate boxes.
https://38.media.tumblr.com/8721d3bddea8d028719d1ed74862c116/tumblr_nq8drdgqeM1tow17to1_400.gif	a man with a baseball cap on backwards is smiling.
https://38.media.tumblr.com/8718f3039b10d0f21ba9b4d4e7541c13/tumblr_ni520vTr9a1r9spw1o1_500.gif	man dancing or rapping on street. has pink shoes
https://38.media.tumblr.com/86303e775271b814513f0d64f80000ac/tumblr_nolv4oPyMK1u7rgato1_500.gif	a young man fixes a black hat that he is wearing.
https://38.media.tumblr.com/87339fd088537ada606132884e502d10/tumblr_np9h8imN2v1rn3vyoo1_250.gif	a boy is looking a cute girl and smiling.
https://38.media.tumblr.com/86e29177bebc18559947123050d6b59c/tumblr_npy09wPmpg1ur1d3lo1_250.gif	a girl is turning around and lighting her cigarette
https://38.media.tumblr.com/98be5cf88da875b64eb0c725ef773037/tumblr_np9egwFCL11t0j180o1_400.gif	a woman is holding a baby kisses a man.
https://38.media.tumblr.com/984018599a11b418a8564b6fb9dc0d3d/tumblr_njikvsgY1H1txcfsmo1_540.gif	a pretty asian girl wearing a black dress and hoop earrings looks off to the side.
https://38.media.tumblr.com/993219104e581d5d9c02f78b3412f241/tumblr_na1m001TO51qzk2apo1_500.gif	two cars is chasing each other along a highway.
https://38.media.tumblr.com/978262e36b5e94bcec0c63b122568735/tumblr_nqp8kb8UYj1te94myo1_400.gif	those boys are fooling around and writing on the car
https://38.media.tumblr.com/97e8b9a22bbf9de0fdfea834a6798972/tumblr_npkadiAjex1tckom7o1_500.gif	a man sits at a bar talking to a woman and drinking.
https://38.media.tumblr.com/98651bfd4212235912fe0430900dfcfe/tumblr_npy6usqHTF1tp5565o1_400.gif	a soccer game is going on between a team wearing red and a team wearing white.
https://38.media.tumblr.com/978b87a1728edac9578930e7480e3dce/tumblr_nocgomblk21uv9m0vo1_250.gif	an American actress is turning around in fear.
https://38.media.tumblr.com/986ede984b0e24e469bce41e322d5830/tumblr_ne62ktrEl51u051a0o1_500.gif	a man who has curly hair is looking shocked at something.
https://38.media.tumblr.com/972f2f69e8be3c76400a5ad11a229326/tumblr_nodrisQbvZ1rs4x9yo1_400.gif	a man is dancing over a gangway.
https://38.media.tumblr.com/992229a32cdb00f767d95b71c577f355/tumblr_noatah2geo1t0kse0o1_500.gif	a cat is reading the newspaper as a man looks through the window.
https://38.media.tumblr.com/976cbc0fd4bbfa30f5cd54e510b5e5b8/tumblr_npmpqjrjUS1qikn5po1_500.gif	a man is walking towards some houses, there are shoes hanging on a wire
https://38.media.tumblr.com/9877d4079cb8fa50b0659cc905697e86/tumblr_npggrt6yGY1qfegl2o1_100.gif	a person is hanging up back with wall juggling the basket ball left and right under his legs
https://38.media.tumblr.com/97780b472b9c275f4aec7eb4a612febf/tumblr_n8196iaODG1sig16bo1_250.gif	a rabbit is shaking its head from side to side.
https://38.media.tumblr.com/994cc8894df7caa8208f5329d11ed197/tumblr_nqjejtY0nb1rrmxsgo1_400.gif	three people is swaying in front of the mirror while they brush their teeth
https://38.media.tumblr.com/993f26b92675073a63da829d007f33eb/tumblr_naz5d4lFGg1sq4727o1_500.gif	the boy in black jacket and the earring is looking at something
https://38.media.tumblr.com/983ec50a96d4696eb836850cd5917561/tumblr_mx7a3pDa671qmejr8o1_500.gif	a man and a woman are kissing in the twilight.
https://38.media.tumblr.com/6b09f62bb8f2c3d80d6fd827357af6d1/tumblr_n4jvksHSRf1tsimn1o1_250.gif	a young man are wearing red pants gestures to a girl in a black dress.
https://38.media.tumblr.com/6b59fc6cc88a2c9813868ac294c4402e/tumblr_n6cpe8OGUi1scfjbzo1_250.gif	one lady is cuddling another lady and kissing the back of her head.
https://38.media.tumblr.com/6b62aa0e56c14d3604c6a205bdbc972e/tumblr_npxwgoNBQD1tht7cgo1_500.gif	a cat pounces on a cat's tail and scares it, which makes all the other cats run away in fear.
https://38.media.tumblr.com/6b9138766854832da5249d0bfa27001e/tumblr_np9ojlI5gc1u5482jo1_400.gif	lucille ball is shaking her fist up.
https://38.media.tumblr.com/6b9138766854832da5249d0bfa27001e/tumblr_np9ojlI5gc1u5482jo1_400.gif	a woman laughs while pursing her lips together and throwing her hand up in a fist.
https://38.media.tumblr.com/6bc458afc7e3847ad9143567468d5ff0/tumblr_n08w48oplF1tpv44co1_500.gif	couple of cars are racing at the sport center
https://38.media.tumblr.com/6b5b5b63e988205df73894372122ac98/tumblr_nqd9qrBBHj1tys1xro1_400.gif	a group of musicians are dancing at the podium
https://38.media.tumblr.com/6bc255612361218f4774dd15249d2a0f/tumblr_nqffomFV8n1texg0qo1_400.gif	a kid using the cellphone and look around.
https://38.media.tumblr.com/6b2a7dc75f542ab1a80a9cede0173665/tumblr_nq1yvjLdcs1uv0y2ro1_250.gif	a chipmunk is rubbing his head and thinking.
https://38.media.tumblr.com/6bfa94919fd691850e5c5a40b071d8bf/tumblr_no41xaXehU1qlvk51o1_500.gif	a man are touching a mirror and looking sad.
https://38.media.tumblr.com/6aceb7b51c92b48ecac954cce85033f1/tumblr_np1dtaj9rl1tamfd9o1_500.gif	a woman is smiling placing a gun to her head.
https://38.media.tumblr.com/6ae501753c86f5c29bf00b29c8007565/tumblr_npqshdB9Ik1uv0y2ro1_250.gif	a white and black cat are biting a sticky fluff
https://38.media.tumblr.com/6b5b434b9818ad6e78ae9709a88fb656/tumblr_nlmxqjTAG91sy67obo1_500.gif	a girl in a red shirt is looking at her side
https://38.media.tumblr.com/602d835f0127687ec0f16fbd16d23f89/tumblr_nofoxy6eSW1tyn7eno1_500.gif	a delightful pink rose opening up and flowering
https://38.media.tumblr.com/603c3f4db926d1c54c568639a62b528a/tumblr_mtw1pvgOJL1sjxg2io1_250.gif	two lovers is running and ruining the waiter.
https://38.media.tumblr.com/60dbc0dcb526e072aa409928f5799278/tumblr_ngl7t9g6Al1smv1p3o1_400.gif	a man blowing smoke as he smokes two cigarettes.
https://38.media.tumblr.com/603160ed8f05cee9c5a47dc2dd3e1636/tumblr_mky7jgsNKR1r6hpqeo1_500.gif	a woman is singing a love song outside.
https://38.media.tumblr.com/6176943d5d86679c6821bca330d69a57/tumblr_nph5z5to4E1uv0y2ro1_250.gif	a fuzzy yellow duck sleepily raises its head from resting on a notebook.
https://38.media.tumblr.com/613a7dbfb038552591287bdb0c65d062/tumblr_nkqrtbjLs41u829k8o1_500.gif	two men dancing with digitally enhanced heads.
https://38.media.tumblr.com/61f3c1edb4c14c65ac9ba0b8fa932748/tumblr_npswm4R1kB1tk15f6o1_400.gif	a woman are sitting on a fountain edge then cuddling a man
https://38.media.tumblr.com/715fabd46f4a1e08d194c7dd3f2a8094/tumblr_n179m8etWl1ttoe3jo1_400.gif	a young man and woman eat from both ends of a piece of spaghetti until they kiss.
https://38.media.tumblr.com/720ee095501def380cb05fea49ee7d6e/tumblr_np4biddWWS1s4hq7bo1_250.gif	a guy eating something and feeds a girl
https://38.media.tumblr.com/7268f80a4e46cf4f82b5f750b696a31e/tumblr_nou008eg2Q1uww5ebo1_400.gif	a man is clumsily falling down some stairs and gets up and walks away with dignity.
https://38.media.tumblr.com/71f1fb7c77f35c9de1dfc56eb3ad3fec/tumblr_nob1prrXyU1rx8ji7o1_500.gif	the large house is obliterated by a shock wave
https://38.media.tumblr.com/7247e34e0545868afaf1b1449c1cf263/tumblr_nfhunfZMiC1rjav34o1_500.gif	the white man is playing a song with the bass
https://38.media.tumblr.com/7212d61c4ca0d3742c16c9da505b05ca/tumblr_nolbjqGODh1qzo6t3o1_540.gif	woman in white dress poses for photos.
https://38.media.tumblr.com/71c60f94a669e4ce75e64b72e86f92c6/tumblr_nnvlhfJwvw1smoes3o1_400.gif	a man are wearing a gas mask while breathing smoke.
https://38.media.tumblr.com/7277546f86ed1aeeac3c918074ca5d4b/tumblr_no1dlbOzBI1uv1mrko1_400.gif	a person is skateboarding along a stretch of road with trees on each side.
https://38.media.tumblr.com/71b65c988cdb39696324f053ea46f52c/tumblr_n0qyuvqB3n1t96hv8o1_500.gif	a boy band is singing in a pole background
https://38.media.tumblr.com/72905f3f3847dc3ca16e4249663926ac/tumblr_nonxu460SI1sfmqklo1_250.gif	a small, white dog are falling down a number of steps.
https://38.media.tumblr.com/717a4fd52b7dc8a378ce7c13148b9b05/tumblr_nqo63fB9fU1urhg9no1_1280.gif	a person scuba diving under water on the television screen that hangs on the wall.
https://38.media.tumblr.com/72301f6904f9f721bf8f435c17092fd8/tumblr_mvz12eJxAB1rbf9bno1_500.gif	a woman in a white jacket are looking up sadly
https://38.media.tumblr.com/71a06c3669b9719bc2bccea681ec5579/tumblr_nq1n7aSs0x1rauov9o1_400.gif	white rag on floor slowly being dragged.
https://38.media.tumblr.com/71deb8508f85e862595e02b652fe4a06/tumblr_nc5h0kl23L1rs1xcco1_500.gif	a young couple kiss passionately, the girl's tongue slipping into his mouth as the screen fades to black.
https://38.media.tumblr.com/6929ec0b9936608341bf2a14e7d25c9e/tumblr_nq4fexEvWY1uyf8hdo1_400.gif	a man is talking, he is looking down
https://38.media.tumblr.com/694718a05080a31defa00506c0d02a66/tumblr_nmcgkdwlYD1us7ivlo1_500.gif	a beautiful woman with make-up walks past a man
https://38.media.tumblr.com/6972c5d6427fe00bb9f0d2564a347004/tumblr_npw0i8hjOl1shgs1po1_250.gif	a woman dressed in white dances towards a man.
https://38.media.tumblr.com/692a4795b70258488044112e38ddce41/tumblr_nm4uvuEJOV1sowe88o1_500.gif	one girl and one boy are in very close contact.
https://38.media.tumblr.com/694e0a25beedd23a3526ef05e02f0d2a/tumblr_np00smCaeF1qifu42o1_250.gif	a mobile phone screen is showing pictures.
